tweet_id,author_id,inbound,created_at,text,response_tweet_id,in_response_to_tweet_id
10157,SpotifyCares,False,Thu Nov 02 02:35:00 +0000 2017,@user_spot_79_175 Hello! Refunds typically take 3-5 business days depending on your bank. Send us a DM with your reference ID to check. -Sarah,,10156
10158,user_spot_80_686,True,Thu Nov 02 02:49:00 +0000 2017,@SpotifyCares I updated my credit card details but my account is still showing payment past due and downgraded to Free.,10159,
10159,SpotifyCares,False,Thu Nov 02 03:05:00 +0000 2017,"@user_spot_80_686 Hey! Please verify international transactions are enabled on your card, or try PayPal as a secondary billing method. -Carlos",,10158
10160,user_spot_81_420,True,Thu Nov 02 02:57:00 +0000 2017,@SpotifyCares Tried to redeem a $30 Spotify gift card code but it gives error 'Card code already used or invalid'.,10161,
10161,SpotifyCares,False,Thu Nov 02 03:08:00 +0000 2017,@user_spot_81_420 Hi! Make sure your account region matches the country where the gift card was purchased. DM us the card receipt for help! -Carlos,,10160
10162,user_spot_82_849,True,Thu Nov 02 03:15:00 +0000 2017,@SpotifyCares Why was my premium subscription charged in CAD instead of my local currency?,10163,
10163,SpotifyCares,False,Thu Nov 02 03:30:00 +0000 2017,@user_spot_82_849 Hi! Your billing currency is tied to your account country settings. DM us your account username to update your country! -Elena,,10162
10164,user_spot_83_335,True,Thu Nov 02 03:28:00 +0000 2017,@SpotifyCares I was charged twice for my Spotify Family plan this month (€10.99 x 2). Can I get a refund for the duplicate transaction?,10165,
10165,SpotifyCares,False,Thu Nov 02 03:42:00 +0000 2017,@user_spot_83_335 Hi! Sales tax or VAT is calculated based on local jurisdiction laws. DM us your receipt and postal code to verify! -Ryan,,10164
10166,user_spot_84_235,True,Thu Nov 02 03:37:00 +0000 2017,@SpotifyCares Why was my premium subscription charged in EUR instead of my local currency?,10167,
10167,SpotifyCares,False,Thu Nov 02 03:41:00 +0000 2017,"@user_spot_84_235 Hi! Head to your Account overview at spotify.com/account, find 'Your plan', and click 'Update' next to payment details. -Daniel",,10166
10168,user_spot_85_209,True,Thu Nov 02 03:52:00 +0000 2017,@SpotifyCares Why is there an unexpected extra $2.80 tax charge on my annual subscription receipt?,10169,
10169,SpotifyCares,False,Thu Nov 02 04:09:00 +0000 2017,@user_spot_85_209 Hi! Make sure your account region matches the country where the gift card was purchased. DM us the card receipt for help! -Emma,,10168
10170,user_spot_86_606,True,Thu Nov 02 04:11:00 +0000 2017,@SpotifyCares Billed twice on Mastercard and direct debit subscriptions simultaneously for the same account.,10171,
10171,SpotifyCares,False,Thu Nov 02 04:15:00 +0000 2017,"@user_spot_86_606 Hello! Premium features stay active until the end of your prepaid billing period, with no further charges after that. -Ryan",,10170
10172,user_spot_87_553,True,Thu Nov 02 04:24:00 +0000 2017,@SpotifyCares Why is there an unexpected extra $4.99 tax charge on my annual subscription receipt?,10173,
10173,SpotifyCares,False,Thu Nov 02 04:46:00 +0000 2017,@user_spot_87_553 Hey! Send us a DM with both transaction IDs so we can cancel the redundant third-party billing and process a refund. -Elena,,10172
10174,user_spot_88_143,True,Thu Nov 02 04:39:00 +0000 2017,@SpotifyCares My subscription price jumped from $12.99 to $17.99 without advance notification on my billing statement.,10175,
10175,SpotifyCares,False,Thu Nov 02 04:54:00 +0000 2017,@user_spot_88_143 Hi! Sales tax or VAT is calculated based on local jurisdiction laws. DM us your receipt and postal code to verify! -Kevin,,10174
10176,user_spot_89_386,True,Thu Nov 02 04:53:00 +0000 2017,"@SpotifyCares If I downgrade from Premium to Free tier mid-cycle, do I get a prorated refund credit for unused days?",10177,
10177,SpotifyCares,False,Thu Nov 02 05:02:00 +0000 2017,@user_spot_89_386 Hello! Refunds typically take 3-5 business days depending on your bank. Send us a DM with your reference ID to check. -Daniel,,10176
10178,user_spot_90_789,True,Thu Nov 02 05:08:00 +0000 2017,"@SpotifyCares If I downgrade from Premium to Free tier mid-cycle, do I get a prorated refund credit for unused days?",10179,
10179,SpotifyCares,False,Thu Nov 02 05:27:00 +0000 2017,@user_spot_90_789 Hello! We'd be happy to investigate this. Send us a private DM with your registered email and we'll check your billing status: https://spoti.fi/dm -Emma,,10178
10180,user_spot_91_259,True,Thu Nov 02 05:15:00 +0000 2017,@SpotifyCares I updated my credit card details but my account is still showing payment past due and downgraded to Free.,10181,
10181,SpotifyCares,False,Thu Nov 02 05:39:00 +0000 2017,@user_spot_91_259 Hi! Your billing currency is tied to your account country settings. DM us your account username to update your country! -Zoe,,10180
10182,user_spot_92_884,True,Thu Nov 02 05:34:00 +0000 2017,@SpotifyCares Auto-renew was turned off on my account yet I was still charged $19.99 yesterday morning. Please reverse.,10183,
10183,SpotifyCares,False,Thu Nov 02 05:47:00 +0000 2017,@user_spot_92_884 Hi there! You can download VAT invoices directly from your Receipts page at spotify.com/account/receipts. -Carlos,,10182
10184,user_spot_93_530,True,Thu Nov 02 05:46:00 +0000 2017,"@SpotifyCares If I downgrade from Premium to Free tier mid-cycle, do I get a prorated refund credit for unused days?",10185,
10185,SpotifyCares,False,Thu Nov 02 06:05:00 +0000 2017,@user_spot_93_530 Hi! Sales tax or VAT is calculated based on local jurisdiction laws. DM us your receipt and postal code to verify! -Emma,,10184
10186,user_spot_94_908,True,Thu Nov 02 05:59:00 +0000 2017,@SpotifyCares I requested a refund 14 days ago for an accidental renewal charge. Where is my credit refund?,10187,
10187,SpotifyCares,False,Thu Nov 02 06:03:00 +0000 2017,@user_spot_94_908 Hey! We sent email notifications regarding updated pricing tiers in your region. DM us your username if you didn't receive it! -Daniel,,10186
10188,user_spot_95_402,True,Thu Nov 02 06:14:00 +0000 2017,@SpotifyCares I was charged twice for my Spotify Family plan this month (€10.99 x 2). Can I get a refund for the duplicate transaction?,10189,
10189,SpotifyCares,False,Thu Nov 02 06:35:00 +0000 2017,"@user_spot_95_402 Hello! Premium features stay active until the end of your prepaid billing period, with no further charges after that. -Chloe",,10188
10190,user_spot_96_603,True,Thu Nov 02 06:25:00 +0000 2017,@SpotifyCares I requested a refund 5 days ago for an accidental renewal charge. Where is my credit refund?,10191,
10191,SpotifyCares,False,Thu Nov 02 06:43:00 +0000 2017,@user_spot_96_603 Hey! We sent email notifications regarding updated pricing tiers in your region. DM us your username if you didn't receive it! -Ryan,,10190
10192,user_spot_97_658,True,Thu Nov 02 06:41:00 +0000 2017,@SpotifyCares I updated my credit card details but my account is still showing payment past due and downgraded to Free.,10193,
10193,SpotifyCares,False,Thu Nov 02 06:57:00 +0000 2017,@user_spot_97_658 Hey! Send us a DM with both transaction IDs so we can cancel the redundant third-party billing and process a refund. -Zoe,,10192
10194,user_spot_98_927,True,Thu Nov 02 07:01:00 +0000 2017,@SpotifyCares I updated my credit card details but my account is still showing payment past due and downgraded to Free.,10195,
10195,SpotifyCares,False,Thu Nov 02 07:17:00 +0000 2017,@user_spot_98_927 Hi! Make sure your account region matches the country where the gift card was purchased. DM us the card receipt for help! -Elena,,10194
10196,user_spot_99_685,True,Thu Nov 02 07:09:00 +0000 2017,@SpotifyCares How do I change my payment method from Visa debit to Credit Card for Premium monthly subscription?,10197,
10197,SpotifyCares,False,Thu Nov 02 07:30:00 +0000 2017,@user_spot_99_685 Hey! We'd be glad to look into this charge. Send us a DM with your account email and we'll sort out the refund: https://spoti.fi/dm -Ryan,,10196
10198,user_spot_100_594,True,Thu Nov 02 07:29:00 +0000 2017,"@SpotifyCares If I downgrade from Premium to Free tier mid-cycle, do I get a prorated refund credit for unused days?",10199,
10199,SpotifyCares,False,Thu Nov 02 07:37:00 +0000 2017,@user_spot_100_594 Hi! Your billing currency is tied to your account country settings. DM us your account username to update your country! -Kevin,,10198
10200,user_spot_101_934,True,Thu Nov 02 07:34:00 +0000 2017,@SpotifyCares Why was my premium subscription charged in USD instead of my local currency?,10201,
10201,SpotifyCares,False,Thu Nov 02 07:55:00 +0000 2017,@user_spot_101_934 Hi! Your billing currency is tied to your account country settings. DM us your account username to update your country! -Daniel,,10200
10202,user_spot_102_234,True,Thu Nov 02 07:50:00 +0000 2017,@SpotifyCares Payment failed when renewing with Wells Fargo Visa card. Bank says transaction was blocked by merchant.,10203,
10203,SpotifyCares,False,Thu Nov 02 07:54:00 +0000 2017,@user_spot_102_234 Hi! Sales tax or VAT is calculated based on local jurisdiction laws. DM us your receipt and postal code to verify! -Sarah,,10202
10204,user_spot_103_946,True,Thu Nov 02 08:02:00 +0000 2017,@SpotifyCares I updated my credit card details but my account is still showing payment past due and downgraded to Free.,10205,
10205,SpotifyCares,False,Thu Nov 02 08:13:00 +0000 2017,"@user_spot_103_946 Hello! Premium features stay active until the end of your prepaid billing period, with no further charges after that. -Chloe",,10204
10206,user_spot_104_489,True,Thu Nov 02 08:16:00 +0000 2017,@SpotifyCares Tried to redeem a $50 Spotify gift card code but it gives error 'Card code already used or invalid'.,10207,
10207,SpotifyCares,False,Thu Nov 02 08:25:00 +0000 2017,@user_spot_104_489 Hi! Make sure your account region matches the country where the gift card was purchased. DM us the card receipt for help! -Kevin,,10206
10208,user_spot_105_211,True,Thu Nov 02 08:36:00 +0000 2017,@SpotifyCares Auto-renew was turned off on my account yet I was still charged $14.99 yesterday morning. Please reverse.,10209,
10209,SpotifyCares,False,Thu Nov 02 08:45:00 +0000 2017,@user_spot_105_211 Hello! Refunds typically take 3-5 business days depending on your bank. Send us a DM with your reference ID to check. -Carlos,,10208
10210,user_spot_106_524,True,Thu Nov 02 08:50:00 +0000 2017,@SpotifyCares Cancelled my subscription last week but still got billed $19.99 today. Please check invoice #INV-1092.,10211,
10211,SpotifyCares,False,Thu Nov 02 08:55:00 +0000 2017,@user_spot_106_524 Hey! Send us a DM with both transaction IDs so we can cancel the redundant third-party billing and process a refund. -Zoe,,10210
10212,user_spot_107_647,True,Thu Nov 02 09:00:00 +0000 2017,@SpotifyCares I requested a refund 14 days ago for an accidental renewal charge. Where is my credit refund?,10213,
10213,SpotifyCares,False,Thu Nov 02 09:22:00 +0000 2017,@user_spot_107_647 Hello! Refunds typically take 3-5 business days depending on your bank. Send us a DM with your reference ID to check. -Ryan,,10212
10214,user_spot_108_876,True,Thu Nov 02 09:16:00 +0000 2017,"@SpotifyCares If I downgrade from Premium to Free tier mid-cycle, do I get a prorated refund credit for unused days?",10215,
10215,SpotifyCares,False,Thu Nov 02 09:40:00 +0000 2017,@user_spot_108_876 Hi there! You can download VAT invoices directly from your Receipts page at spotify.com/account/receipts. -Zoe,,10214
10216,user_spot_109_937,True,Thu Nov 02 09:29:00 +0000 2017,@SpotifyCares Auto-renew was turned off on my account yet I was still charged $12.99 yesterday morning. Please reverse.,10217,
10217,SpotifyCares,False,Thu Nov 02 09:54:00 +0000 2017,@user_spot_109_937 Hi! Sales tax or VAT is calculated based on local jurisdiction laws. DM us your receipt and postal code to verify! -Emma,,10216
10218,user_spot_110_448,True,Thu Nov 02 09:43:00 +0000 2017,@SpotifyCares I updated my credit card details but my account is still showing payment past due and downgraded to Free.,10219,
10219,SpotifyCares,False,Thu Nov 02 10:05:00 +0000 2017,@user_spot_110_448 Hi! Make sure your account region matches the country where the gift card was purchased. DM us the card receipt for help! -Sarah,,10218
10220,user_spot_111_163,True,Thu Nov 02 09:59:00 +0000 2017,@SpotifyCares Can I get an official PDF invoice for business accounting and corporate expense filing?,10221,
10221,SpotifyCares,False,Thu Nov 02 10:20:00 +0000 2017,@user_spot_111_163 Hi there! You can download VAT invoices directly from your Receipts page at spotify.com/account/receipts. -Liam,,10220
10222,user_spot_112_290,True,Thu Nov 02 10:14:00 +0000 2017,@SpotifyCares I was charged twice for my Spotify Family plan this month ($12.99 x 2). Can I get a refund for the duplicate transaction?,10223,
10223,SpotifyCares,False,Thu Nov 02 10:37:00 +0000 2017,@user_spot_112_290 Hey! We'd be glad to look into this charge. Send us a DM with your account email and we'll sort out the refund: https://spoti.fi/dm -Maya,,10222
10224,user_spot_113_398,True,Thu Nov 02 10:31:00 +0000 2017,@SpotifyCares I was charged twice for my Spotify Family plan this month (€10.99 x 2). Can I get a refund for the duplicate transaction?,10225,
10225,SpotifyCares,False,Thu Nov 02 10:35:00 +0000 2017,"@user_spot_113_398 Hello! Premium features stay active until the end of your prepaid billing period, with no further charges after that. -Ryan",,10224
10226,user_spot_114_822,True,Thu Nov 02 10:42:00 +0000 2017,@SpotifyCares Payment failed when renewing with Amex card. Bank says transaction was blocked by merchant.,10227,
10227,SpotifyCares,False,Thu Nov 02 11:01:00 +0000 2017,@user_spot_114_822 Hey! We sent email notifications regarding updated pricing tiers in your region. DM us your username if you didn't receive it! -Ryan,,10226
10228,user_spot_115_222,True,Thu Nov 02 10:51:00 +0000 2017,@SpotifyCares Payment failed when renewing with Wells Fargo Visa card. Bank says transaction was blocked by merchant.,10229,
10229,SpotifyCares,False,Thu Nov 02 11:14:00 +0000 2017,@user_spot_115_222 Hello! We'd be happy to investigate this. Send us a private DM with your registered email and we'll check your billing status: https://spoti.fi/dm -Elena,,10228
10230,user_spot_116_755,True,Thu Nov 02 11:04:00 +0000 2017,@SpotifyCares Cancelled my subscription last week but still got billed $14.99 today. Please check invoice #INV-7721.,10231,
